Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type,Satisfaction_Score,Feedback_Comments,Likelihood_to_Recommend
71,772,2023-01-03 22:00:00,3299.0,Bill Payment,1.0,Good service,4
71,772,2023-01-03 22:00:00,3299.0,Bill Payment,9.0,Unsatisfactory,8
71,772,2023-01-03 22:00:00,3299.0,Bill Payment,6.0,Good service,5
71,772,2023-01-03 22:00:00,3299.0,Bill Payment,5.0,Unsatisfactory,8
72,874,2023-01-03 23:00:00,2620.0,Purchase,7.0,Good service,1
72,874,2023-01-03 23:00:00,2620.0,Purchase,5.0,Unsatisfactory,3
72,874,2023-01-03 23:00:00,2620.0,Purchase,7.0,Good service,6
72,874,2023-01-03 23:00:00,2620.0,Purchase,5.0,Good service,10
72,874,2023-01-03 23:00:00,2620.0,Purchase,5.0,Good service,4
72,874,2023-01-03 23:00:00,2620.0,Purchase,7.0,Unsatisfactory,1
73,228,2023-01-04 00:00:00,4922.0,Bill Payment,8.0,Needs improvement,1
73,228,2023-01-04 00:00:00,4922.0,Bill Payment,2.0,Good service,5
73,228,2023-01-04 00:00:00,4922.0,Bill Payment,9.0,Good service,4
73,228,2023-01-04 00:00:00,4922.0,Bill Payment,10.0,Unsatisfactory,1
74,79,2023-01-04 01:00:00,1954.0,Investment,8.0,Good service,7
74,79,2023-01-04 01:00:00,1954.0,Investment,3.0,Needs improvement,10
74,79,2023-01-04 01:00:00,1954.0,Investment,3.0,Good service,8
74,79,2023-01-04 01:00:00,1954.0,Investment,2.0,Needs improvement,6
74,79,2023-01-04 01:00:00,1954.0,Investment,2.0,Unsatisfactory,9
74,79,2023-01-04 01:00:00,1954.0,Investment,3.0,Good service,3
75,608,2023-01-04 02:00:00,3155.0,Investment,4.0,Good service,5
75,608,2023-01-04 02:00:00,3155.0,Investment,1.0,Good service,6
75,608,2023-01-04 02:00:00,3155.0,Investment,2.0,Good service,3
75,608,2023-01-04 02:00:00,3155.0,Investment,9.0,Good service,10
75,608,2023-01-04 02:00:00,3155.0,Investment,10.0,Good service,7
75,608,2023-01-04 02:00:00,3155.0,Investment,7.0,Excellent,7
76,349,2023-01-04 03:00:00,2768.0,Loan Payment,3.0,Needs improvement,10
76,349,2023-01-04 03:00:00,2768.0,Loan Payment,1.0,Good service,2
76,349,2023-01-04 03:00:00,2768.0,Loan Payment,3.0,Good service,6
77,842,2023-01-04 04:00:00,3270.0,Loan Payment,5.0,Needs improvement,10
77,842,2023-01-04 04:00:00,3270.0,Loan Payment,7.0,Good service,8
77,842,2023-01-04 04:00:00,3270.0,Loan Payment,7.0,Good service,5
77,842,2023-01-04 04:00:00,3270.0,Loan Payment,7.0,Unsatisfactory,4
77,842,2023-01-04 04:00:00,3270.0,Loan Payment,5.0,Very satisfied,3
77,842,2023-01-04 04:00:00,3270.0,Loan Payment,6.0,Very satisfied,5
77,842,2023-01-04 04:00:00,3270.0,Loan Payment,6.0,Very satisfied,3
77,842,2023-01-04 04:00:00,3270.0,Loan Payment,8.0,Unsatisfactory,7
77,842,2023-01-04 04:00:00,3270.0,Loan Payment,8.0,Unsatisfactory,1
78,981,2023-01-04 05:00:00,4117.0,Purchase,9.0,Unsatisfactory,1
78,981,2023-01-04 05:00:00,4117.0,Purchase,3.0,Very satisfied,1
78,981,2023-01-04 05:00:00,4117.0,Purchase,9.0,Good service,10
79,894,2023-01-04 06:00:00,1905.0,Investment,7.0,Very satisfied,8
79,894,2023-01-04 06:00:00,1905.0,Investment,8.0,Very satisfied,4
79,894,2023-01-04 06:00:00,1905.0,Investment,7.0,Very satisfied,3
79,894,2023-01-04 06:00:00,1905.0,Investment,10.0,Good service,10
79,894,2023-01-04 06:00:00,1905.0,Investment,2.0,Unsatisfactory,2
79,894,2023-01-04 06:00:00,1905.0,Investment,5.0,Needs improvement,7
79,894,2023-01-04 06:00:00,1905.0,Investment,7.0,Good service,1
79,894,2023-01-04 06:00:00,1905.0,Investment,1.0,Good service,10
80,246,2023-01-04 07:00:00,2510.0,Investment,9.0,Needs improvement,4
80,246,2023-01-04 07:00:00,2510.0,Investment,9.0,Needs improvement,9
80,246,2023-01-04 07:00:00,2510.0,Investment,4.0,Needs improvement,4
80,246,2023-01-04 07:00:00,2510.0,Investment,1.0,Good service,4
80,246,2023-01-04 07:00:00,2510.0,Investment,4.0,Good service,1
80,246,2023-01-04 07:00:00,2510.0,Investment,10.0,Needs improvement,3
80,246,2023-01-04 07:00:00,2510.0,Investment,7.0,Good service,4
80,246,2023-01-04 07:00:00,2510.0,Investment,1.0,Very satisfied,1
80,246,2023-01-04 07:00:00,2510.0,Investment,4.0,Good service,2
81,272,2023-01-04 08:00:00,2839.0,Bill Payment,4.0,Unsatisfactory,10
81,272,2023-01-04 08:00:00,2839.0,Bill Payment,9.0,Good service,4
81,272,2023-01-04 08:00:00,2839.0,Bill Payment,10.0,Good service,9
81,272,2023-01-04 08:00:00,2839.0,Bill Payment,8.0,Very satisfied,4
81,272,2023-01-04 08:00:00,2839.0,Bill Payment,1.0,Good service,5
81,272,2023-01-04 08:00:00,2839.0,Bill Payment,1.0,Good service,8
81,272,2023-01-04 08:00:00,2839.0,Bill Payment,9.0,Good service,5
81,272,2023-01-04 08:00:00,2839.0,Bill Payment,1.0,Excellent,8
81,272,2023-01-04 08:00:00,2839.0,Bill Payment,8.0,Unsatisfactory,2
81,272,2023-01-04 08:00:00,2839.0,Bill Payment,4.0,Good service,9
82,403,2023-01-04 09:00:00,3883.0,Purchase,4.0,Very satisfied,6
82,403,2023-01-04 09:00:00,3883.0,Purchase,7.0,Unsatisfactory,4
82,403,2023-01-04 09:00:00,3883.0,Purchase,10.0,Unsatisfactory,4
82,403,2023-01-04 09:00:00,3883.0,Purchase,6.0,Excellent,5
82,403,2023-01-04 09:00:00,3883.0,Purchase,9.0,Unsatisfactory,3
83,669,2023-01-04 10:00:00,57.0,Bill Payment,5.0,Very satisfied,5
83,669,2023-01-04 10:00:00,57.0,Bill Payment,3.0,Unsatisfactory,10
83,669,2023-01-04 10:00:00,57.0,Bill Payment,7.0,Needs improvement,2
83,669,2023-01-04 10:00:00,57.0,Bill Payment,7.0,Unsatisfactory,4
83,669,2023-01-04 10:00:00,57.0,Bill Payment,1.0,Very satisfied,4
83,669,2023-01-04 10:00:00,57.0,Bill Payment,2.0,Very satisfied,4
83,669,2023-01-04 10:00:00,57.0,Bill Payment,2.0,Excellent,2
84,116,2023-01-04 11:00:00,2374.0,Loan Payment,7.0,Unsatisfactory,8
84,116,2023-01-04 11:00:00,2374.0,Loan Payment,1.0,Good service,9
84,116,2023-01-04 11:00:00,2374.0,Loan Payment,10.0,Very satisfied,5
84,116,2023-01-04 11:00:00,2374.0,Loan Payment,10.0,Needs improvement,3
85,435,2023-01-04 12:00:00,2266.0,Loan Payment,4.0,Very satisfied,3
85,435,2023-01-04 12:00:00,2266.0,Loan Payment,10.0,Very satisfied,9
85,435,2023-01-04 12:00:00,2266.0,Loan Payment,1.0,Needs improvement,4
85,435,2023-01-04 12:00:00,2266.0,Loan Payment,5.0,Needs improvement,1
85,435,2023-01-04 12:00:00,2266.0,Loan Payment,4.0,Excellent,7
85,435,2023-01-04 12:00:00,2266.0,Loan Payment,6.0,Very satisfied,10
85,435,2023-01-04 12:00:00,2266.0,Loan Payment,6.0,Unsatisfactory,7
86,530,2023-01-04 13:00:00,4682.0,Bill Payment,52.0,Good service,10
86,530,2023-01-04 13:00:00,4682.0,Bill Payment,7.0,Unsatisfactory,5
86,530,2023-01-04 13:00:00,4682.0,Bill Payment,9.0,Needs improvement,8
86,530,2023-01-04 13:00:00,4682.0,Bill Payment,2.0,Unsatisfactory,10
86,530,2023-01-04 13:00:00,4682.0,Bill Payment,1.0,Very satisfied,1
86,530,2023-01-04 13:00:00,4682.0,Bill Payment,5.0,Unsatisfactory,3
87,442,2023-01-04 14:00:00,763.0,Loan Payment,7.0,Unsatisfactory,7
87,442,2023-01-04 14:00:00,763.0,Loan Payment,10.0,Good service,5
87,442,2023-01-04 14:00:00,763.0,Loan Payment,6.0,Needs improvement,9
88,172,2023-01-04 15:00:00,2812.0,Bill Payment,10.0,Excellent,2
88,172,2023-01-04 15:00:00,2812.0,Bill Payment,7.0,Excellent,2
88,172,2023-01-04 15:00:00,2812.0,Bill Payment,6.0,Good service,10
88,172,2023-01-04 15:00:00,2812.0,Bill Payment,1.0,Good service,9
88,172,2023-01-04 15:00:00,2812.0,Bill Payment,8.0,Good service,4
89,16,2023-01-04 16:00:00,4659.0,Investment,7.0,Excellent,2
89,16,2023-01-04 16:00:00,4659.0,Investment,9.0,Very satisfied,4
89,16,2023-01-04 16:00:00,4659.0,Investment,3.0,Good service,7
89,16,2023-01-04 16:00:00,4659.0,Investment,6.0,Very satisfied,1
89,16,2023-01-04 16:00:00,4659.0,Investment,10.0,Needs improvement,10
89,16,2023-01-04 16:00:00,4659.0,Investment,6.0,Needs improvement,10
89,16,2023-01-04 16:00:00,4659.0,Investment,3.0,Excellent,6
90,961,2023-01-04 17:00:00,3662.0,Investment,4.0,Unsatisfactory,7
90,961,2023-01-04 17:00:00,3662.0,Investment,10.0,Excellent,10
90,961,2023-01-04 17:00:00,3662.0,Investment,5.0,Good service,1
90,961,2023-01-04 17:00:00,3662.0,Investment,1.0,Excellent,3
90,961,2023-01-04 17:00:00,3662.0,Investment,7.0,Unsatisfactory,4
90,961,2023-01-04 17:00:00,3662.0,Investment,7.0,Good service,5
90,961,2023-01-04 17:00:00,3662.0,Investment,5.0,Very satisfied,10
91,752,2023-01-04 18:00:00,412.0,Loan Payment,10.0,Needs improvement,4
91,752,2023-01-04 18:00:00,412.0,Loan Payment,8.0,Good service,4
91,752,2023-01-04 18:00:00,412.0,Loan Payment,8.0,Unsatisfactory,6
92,898,2023-01-04 19:00:00,2096.0,Purchase,6.0,Very satisfied,5
92,898,2023-01-04 19:00:00,2096.0,Purchase,6.0,Very satisfied,6
92,898,2023-01-04 19:00:00,2096.0,Purchase,7.0,Good service,9
92,898,2023-01-04 19:00:00,2096.0,Purchase,3.0,Very satisfied,10
92,898,2023-01-04 19:00:00,2096.0,Purchase,3.0,Needs improvement,7
92,898,2023-01-04 19:00:00,2096.0,Purchase,6.0,Unsatisfactory,6
92,898,2023-01-04 19:00:00,2096.0,Purchase,2.0,Good service,10
92,898,2023-01-04 19:00:00,2096.0,Purchase,10.0,Good service,2
93,56,2023-01-04 20:00:00,2237.0,Investment,7.0,Good service,6
93,56,2023-01-04 20:00:00,2237.0,Investment,2.0,Excellent,7
93,56,2023-01-04 20:00:00,2237.0,Investment,2.0,Very satisfied,7
93,56,2023-01-04 20:00:00,2237.0,Investment,4.0,Good service,9
94,591,2023-01-04 21:00:00,3420.0,Loan Payment,5.0,Good service,4
94,591,2023-01-04 21:00:00,3420.0,Loan Payment,6.0,Good service,1
94,591,2023-01-04 21:00:00,3420.0,Loan Payment,10.0,Good service,5
94,591,2023-01-04 21:00:00,3420.0,Loan Payment,10.0,Needs improvement,5
95,103,2023-01-04 22:00:00,3000.0,Purchase,4.0,Needs improvement,2
95,103,2023-01-04 22:00:00,3000.0,Purchase,6.0,Unsatisfactory,7
95,103,2023-01-04 22:00:00,3000.0,Purchase,9.0,Good service,2
95,103,2023-01-04 22:00:00,3000.0,Purchase,9.0,Very satisfied,7
95,103,2023-01-04 22:00:00,3000.0,Purchase,7.0,Good service,2
95,103,2023-01-04 22:00:00,3000.0,Purchase,2.0,Unsatisfactory,7
96,284,2023-01-04 23:00:00,4653.0,Loan Payment,1.0,Good service,1
96,284,2023-01-04 23:00:00,4653.0,Loan Payment,10.0,Good service,1
96,284,2023-01-04 23:00:00,4653.0,Loan Payment,5.0,Good service,2
96,284,2023-01-04 23:00:00,4653.0,Loan Payment,7.0,Unsatisfactory,1
96,284,2023-01-04 23:00:00,4653.0,Loan Payment,8.0,Good service,1
97,705,2023-01-05 00:00:00,1159.0,Bill Payment,8.0,Unsatisfactory,4
97,705,2023-01-05 00:00:00,1159.0,Bill Payment,10.0,Good service,2
97,705,2023-01-05 00:00:00,1159.0,Bill Payment,7.0,Very satisfied,6
98,517,2023-01-05 01:00:00,72.0,Loan Payment,1.0,Very satisfied,3
98,517,2023-01-05 01:00:00,72.0,Loan Payment,10.0,Good service,9
98,517,2023-01-05 01:00:00,72.0,Loan Payment,7.0,Needs improvement,3
98,517,2023-01-05 01:00:00,72.0,Loan Payment,6.0,Very satisfied,10
99,618,2023-01-05 02:00:00,4949.0,Bill Payment,7.0,Very satisfied,4
99,618,2023-01-05 02:00:00,4949.0,Bill Payment,7.0,Good service,6
99,618,2023-01-05 02:00:00,4949.0,Bill Payment,5.0,Needs improvement,7
99,618,2023-01-05 02:00:00,4949.0,Bill Payment,10.0,Needs improvement,4
99,618,2023-01-05 02:00:00,4949.0,Bill Payment,7.0,Needs improvement,7
99,618,2023-01-05 02:00:00,4949.0,Bill Payment,2.0,Needs improvement,10
99,618,2023-01-05 02:00:00,4949.0,Bill Payment,4.0,Unsatisfactory,2
99,618,2023-01-05 02:00:00,4949.0,Bill Payment,4.0,Excellent,5
99,618,2023-01-05 02:00:00,4949.0,Bill Payment,3.0,Good service,5
100,278,2023-01-05 03:00:00,3163.0,Investment,7.0,Good service,3
100,278,2023-01-05 03:00:00,3163.0,Investment,8.0,Good service,8
100,278,2023-01-05 03:00:00,3163.0,Investment,9.0,Very satisfied,4
100,278,2023-01-05 03:00:00,3163.0,Investment,10.0,Good service,2
101,885,2023-01-05 04:00:00,1018.0,Investment,7.0,Needs improvement,9
101,885,2023-01-05 04:00:00,1018.0,Investment,7.0,Very satisfied,1
101,885,2023-01-05 04:00:00,1018.0,Investment,10.0,Good service,10
101,885,2023-01-05 04:00:00,1018.0,Investment,8.0,Good service,1
101,885,2023-01-05 04:00:00,1018.0,Investment,5.0,Unsatisfactory,9
102,612,2023-01-05 05:00:00,2041.0,Loan Payment,9.0,Excellent,3
102,612,2023-01-05 05:00:00,2041.0,Loan Payment,10.0,Excellent,7
102,612,2023-01-05 05:00:00,2041.0,Loan Payment,10.0,Excellent,6
102,612,2023-01-05 05:00:00,2041.0,Loan Payment,4.0,Needs improvement,7
103,750,2023-01-05 06:00:00,1332.0,Purchase,8.0,Excellent,3
103,750,2023-01-05 06:00:00,1332.0,Purchase,8.0,Unsatisfactory,8
103,750,2023-01-05 06:00:00,1332.0,Purchase,2.0,Very satisfied,7
103,750,2023-01-05 06:00:00,1332.0,Purchase,10.0,Good service,9
103,750,2023-01-05 06:00:00,1332.0,Purchase,10.0,Good service,8
103,750,2023-01-05 06:00:00,1332.0,Purchase,2.0,Unsatisfactory,10
103,750,2023-01-05 06:00:00,1332.0,Purchase,7.0,Needs improvement,2
104,269,2023-01-05 07:00:00,2091.0,Loan Payment,2.0,Good service,10
104,269,2023-01-05 07:00:00,2091.0,Loan Payment,1.0,Good service,7
104,269,2023-01-05 07:00:00,2091.0,Loan Payment,9.0,Very satisfied,4
104,269,2023-01-05 07:00:00,2091.0,Loan Payment,8.0,Needs improvement,7
104,269,2023-01-05 07:00:00,2091.0,Loan Payment,3.0,Good service,4
104,269,2023-01-05 07:00:00,2091.0,Loan Payment,5.0,Unsatisfactory,1
104,269,2023-01-05 07:00:00,2091.0,Loan Payment,6.0,Good service,9
104,269,2023-01-05 07:00:00,2091.0,Loan Payment,10.0,Excellent,4
105,833,2023-01-05 08:00:00,761.0,Loan Payment,2.0,Very satisfied,8
105,833,2023-01-05 08:00:00,761.0,Loan Payment,2.0,Needs improvement,5
105,833,2023-01-05 08:00:00,761.0,Loan Payment,7.0,Good service,2
105,833,2023-01-05 08:00:00,761.0,Loan Payment,5.0,Very satisfied,10
105,833,2023-01-05 08:00:00,761.0,Loan Payment,6.0,Good service,1
106,400,2023-01-05 09:00:00,4154.0,Investment,9.0,Good service,5
106,400,2023-01-05 09:00:00,4154.0,Investment,7.0,Good service,1
106,400,2023-01-05 09:00:00,4154.0,Investment,5.0,Very satisfied,10
106,400,2023-01-05 09:00:00,4154.0,Investment,4.0,Good service,9
106,400,2023-01-05 09:00:00,4154.0,Investment,7.0,Very satisfied,10
106,400,2023-01-05 09:00:00,4154.0,Investment,7.0,Excellent,2
107,503,2023-01-05 10:00:00,667.0,Investment,8.0,Good service,2
107,503,2023-01-05 10:00:00,667.0,Investment,51.0,Excellent,8
108,86,2023-01-05 11:00:00,1670.0,Loan Payment,2.0,Very satisfied,8
108,86,2023-01-05 11:00:00,1670.0,Loan Payment,8.0,Very satisfied,8
108,86,2023-01-05 11:00:00,1670.0,Loan Payment,10.0,Needs improvement,10
109,320,2023-01-05 12:00:00,710.0,Investment,8.0,Excellent,9
109,320,2023-01-05 12:00:00,710.0,Investment,10.0,Needs improvement,2
109,320,2023-01-05 12:00:00,710.0,Investment,6.0,Good service,6
109,320,2023-01-05 12:00:00,710.0,Investment,2.0,Good service,2
109,320,2023-01-05 12:00:00,710.0,Investment,8.0,Unsatisfactory,7
109,320,2023-01-05 12:00:00,710.0,Investment,6.0,Needs improvement,8
109,320,2023-01-05 12:00:00,710.0,Investment,7.0,Unsatisfactory,2
110,32,2023-01-05 13:00:00,1090.0,Bill Payment,3.0,Needs improvement,7
110,32,2023-01-05 13:00:00,1090.0,Bill Payment,9.0,Good service,10
110,32,2023-01-05 13:00:00,1090.0,Bill Payment,9.0,Good service,7
110,32,2023-01-05 13:00:00,1090.0,Bill Payment,9.0,Good service,3
110,32,2023-01-05 13:00:00,1090.0,Bill Payment,10.0,Needs improvement,4
110,32,2023-01-05 13:00:00,1090.0,Bill Payment,5.0,Good service,2
111,336,2023-01-05 14:00:00,2166.0,Loan Payment,5.0,Good service,6
111,336,2023-01-05 14:00:00,2166.0,Loan Payment,3.0,Very satisfied,2
112,51,2023-01-05 15:00:00,1550.0,Investment,8.0,Needs improvement,8
112,51,2023-01-05 15:00:00,1550.0,Investment,6.0,Needs improvement,9
112,51,2023-01-05 15:00:00,1550.0,Investment,8.0,Unsatisfactory,3
112,51,2023-01-05 15:00:00,1550.0,Investment,7.0,Unsatisfactory,7
112,51,2023-01-05 15:00:00,1550.0,Investment,3.0,Needs improvement,10
112,51,2023-01-05 15:00:00,1550.0,Investment,7.0,Unsatisfactory,2
113,79,2023-01-05 16:00:00,3042.0,Loan Payment,8.0,Good service,7
113,79,2023-01-05 16:00:00,3042.0,Loan Payment,3.0,Needs improvement,10
113,79,2023-01-05 16:00:00,3042.0,Loan Payment,3.0,Good service,8
113,79,2023-01-05 16:00:00,3042.0,Loan Payment,2.0,Needs improvement,6
113,79,2023-01-05 16:00:00,3042.0,Loan Payment,2.0,Unsatisfactory,9
113,79,2023-01-05 16:00:00,3042.0,Loan Payment,3.0,Good service,3
114,698,2023-01-05 17:00:00,1993.0,Investment,10.0,Good service,8
114,698,2023-01-05 17:00:00,1993.0,Investment,9.0,Good service,5
114,698,2023-01-05 17:00:00,1993.0,Investment,7.0,Unsatisfactory,5
114,698,2023-01-05 17:00:00,1993.0,Investment,4.0,Needs improvement,1
115,174,2023-01-05 18:00:00,324.0,Bill Payment,6.0,Good service,2
115,174,2023-01-05 18:00:00,324.0,Bill Payment,5.0,Good service,6
115,174,2023-01-05 18:00:00,324.0,Bill Payment,6.0,Unsatisfactory,8
115,174,2023-01-05 18:00:00,324.0,Bill Payment,2.0,Excellent,8
115,174,2023-01-05 18:00:00,324.0,Bill Payment,4.0,Needs improvement,9
115,174,2023-01-05 18:00:00,324.0,Bill Payment,8.0,Needs improvement,1
116,948,2023-01-05 19:00:00,3091.0,Bill Payment,6.0,Unsatisfactory,6
116,948,2023-01-05 19:00:00,3091.0,Bill Payment,1.0,Good service,10
116,948,2023-01-05 19:00:00,3091.0,Bill Payment,10.0,Unsatisfactory,4
116,948,2023-01-05 19:00:00,3091.0,Bill Payment,7.0,Needs improvement,4
116,948,2023-01-05 19:00:00,3091.0,Bill Payment,10.0,Very satisfied,9
117,618,2023-01-05 20:00:00,4743.0,Loan Payment,7.0,Very satisfied,4
117,618,2023-01-05 20:00:00,4743.0,Loan Payment,7.0,Good service,6
117,618,2023-01-05 20:00:00,4743.0,Loan Payment,5.0,Needs improvement,7
117,618,2023-01-05 20:00:00,4743.0,Loan Payment,10.0,Needs improvement,4
117,618,2023-01-05 20:00:00,4743.0,Loan Payment,7.0,Needs improvement,7
117,618,2023-01-05 20:00:00,4743.0,Loan Payment,2.0,Needs improvement,10
117,618,2023-01-05 20:00:00,4743.0,Loan Payment,4.0,Unsatisfactory,2
117,618,2023-01-05 20:00:00,4743.0,Loan Payment,4.0,Excellent,5
117,618,2023-01-05 20:00:00,4743.0,Loan Payment,3.0,Good service,5
118,501,2023-01-05 21:00:00,2324.0,Bill Payment,1.0,Good service,1
118,501,2023-01-05 21:00:00,2324.0,Bill Payment,1.0,Good service,2
118,501,2023-01-05 21:00:00,2324.0,Bill Payment,9.0,Good service,5
118,501,2023-01-05 21:00:00,2324.0,Bill Payment,2.0,Very satisfied,10
118,501,2023-01-05 21:00:00,2324.0,Bill Payment,9.0,Needs improvement,4
119,575,2023-01-05 22:00:00,2145.0,Bill Payment,5.0,Needs improvement,1
119,575,2023-01-05 22:00:00,2145.0,Bill Payment,7.0,Unsatisfactory,1
119,575,2023-01-05 22:00:00,2145.0,Bill Payment,10.0,Unsatisfactory,1
119,575,2023-01-05 22:00:00,2145.0,Bill Payment,6.0,Excellent,7
119,575,2023-01-05 22:00:00,2145.0,Bill Payment,7.0,Needs improvement,9
120,76,2023-01-05 23:00:00,1659.0,Investment,3.0,Very satisfied,9
120,76,2023-01-05 23:00:00,1659.0,Investment,3.0,Excellent,2
120,76,2023-01-05 23:00:00,1659.0,Investment,6.0,Excellent,2
120,76,2023-01-05 23:00:00,1659.0,Investment,1.0,Good service,7
120,76,2023-01-05 23:00:00,1659.0,Investment,4.0,Good service,10
120,76,2023-01-05 23:00:00,1659.0,Investment,8.0,Good service,9
120,76,2023-01-05 23:00:00,1659.0,Investment,3.0,Excellent,5
121,316,2023-01-06 00:00:00,3229.0,Loan Payment,5.0,Very satisfied,2
121,316,2023-01-06 00:00:00,3229.0,Loan Payment,5.0,Good service,9
121,316,2023-01-06 00:00:00,3229.0,Loan Payment,3.0,Unsatisfactory,4
121,316,2023-01-06 00:00:00,3229.0,Loan Payment,10.0,Excellent,1
121,316,2023-01-06 00:00:00,3229.0,Loan Payment,10.0,Unsatisfactory,3
121,316,2023-01-06 00:00:00,3229.0,Loan Payment,4.0,Good service,4
121,316,2023-01-06 00:00:00,3229.0,Loan Payment,8.0,Unsatisfactory,2
121,316,2023-01-06 00:00:00,3229.0,Loan Payment,3.0,Needs improvement,9
122,833,2023-01-06 01:00:00,3810.0,Investment,2.0,Very satisfied,8
122,833,2023-01-06 01:00:00,3810.0,Investment,2.0,Needs improvement,5
122,833,2023-01-06 01:00:00,3810.0,Investment,7.0,Good service,2
122,833,2023-01-06 01:00:00,3810.0,Investment,5.0,Very satisfied,10
122,833,2023-01-06 01:00:00,3810.0,Investment,6.0,Good service,1
123,373,2023-01-06 02:00:00,2488.0,Investment,6.0,Needs improvement,6
123,373,2023-01-06 02:00:00,2488.0,Investment,9.0,Good service,2
123,373,2023-01-06 02:00:00,2488.0,Investment,7.0,Good service,3
123,373,2023-01-06 02:00:00,2488.0,Investment,2.0,Unsatisfactory,9
123,373,2023-01-06 02:00:00,2488.0,Investment,5.0,Good service,3
123,373,2023-01-06 02:00:00,2488.0,Investment,4.0,Good service,2
124,81,2023-01-06 03:00:00,4077.0,Purchase,3.0,Very satisfied,8
124,81,2023-01-06 03:00:00,4077.0,Purchase,5.0,Excellent,8
124,81,2023-01-06 03:00:00,4077.0,Purchase,6.0,Very satisfied,6
125,873,2023-01-06 04:00:00,1785.0,Bill Payment,7.0,Unsatisfactory,1
125,873,2023-01-06 04:00:00,1785.0,Bill Payment,6.0,Good service,3
125,873,2023-01-06 04:00:00,1785.0,Bill Payment,1.0,Unsatisfactory,6
125,873,2023-01-06 04:00:00,1785.0,Bill Payment,1.0,Good service,8
125,873,2023-01-06 04:00:00,1785.0,Bill Payment,5.0,Good service,8
125,873,2023-01-06 04:00:00,1785.0,Bill Payment,5.0,Unsatisfactory,4
126,640,2023-01-06 05:00:00,1976.0,Investment,5.0,Unsatisfactory,9
126,640,2023-01-06 05:00:00,1976.0,Investment,9.0,Unsatisfactory,6
126,640,2023-01-06 05:00:00,1976.0,Investment,8.0,Unsatisfactory,8
126,640,2023-01-06 05:00:00,1976.0,Investment,10.0,Good service,8
127,695,2023-01-06 06:00:00,1777.0,Investment,8.0,Needs improvement,5
127,695,2023-01-06 06:00:00,1777.0,Investment,9.0,Good service,7
127,695,2023-01-06 06:00:00,1777.0,Investment,6.0,Excellent,3
127,695,2023-01-06 06:00:00,1777.0,Investment,9.0,Very satisfied,6
127,695,2023-01-06 06:00:00,1777.0,Investment,1.0,Very satisfied,2
127,695,2023-01-06 06:00:00,1777.0,Investment,2.0,Very satisfied,1
128,755,2023-01-06 07:00:00,3825.0,Investment,10.0,Needs improvement,1
128,755,2023-01-06 07:00:00,3825.0,Investment,6.0,Very satisfied,6
128,755,2023-01-06 07:00:00,3825.0,Investment,8.0,Good service,4
128,755,2023-01-06 07:00:00,3825.0,Investment,6.0,Good service,10
128,755,2023-01-06 07:00:00,3825.0,Investment,6.0,Good service,8
128,755,2023-01-06 07:00:00,3825.0,Investment,6.0,Unsatisfactory,7
129,697,2023-01-06 08:00:00,251.0,Bill Payment,10.0,Very satisfied,4
129,697,2023-01-06 08:00:00,251.0,Bill Payment,9.0,Very satisfied,10
129,697,2023-01-06 08:00:00,251.0,Bill Payment,1.0,Needs improvement,7
129,697,2023-01-06 08:00:00,251.0,Bill Payment,9.0,Very satisfied,1
129,697,2023-01-06 08:00:00,251.0,Bill Payment,7.0,Unsatisfactory,9
129,697,2023-01-06 08:00:00,251.0,Bill Payment,10.0,Good service,9
129,697,2023-01-06 08:00:00,251.0,Bill Payment,8.0,Excellent,9
129,697,2023-01-06 08:00:00,251.0,Bill Payment,1.0,Very satisfied,2
130,732,2023-01-06 09:00:00,4807.0,Bill Payment,8.0,Excellent,3
130,732,2023-01-06 09:00:00,4807.0,Bill Payment,5.0,Needs improvement,4
130,732,2023-01-06 09:00:00,4807.0,Bill Payment,2.0,Needs improvement,7
